periode_data,periode_pemantauan,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
202405,PERIODE 2,TRB 2,TARUM BARAT,JL KALIMALANG UNIVERSITAS BOROBUDUR,-6.2425,106.897076,KIMIA,SULFAT,300.0,77.0
202405,PERIODE 2,TRB 2,TARUM BARAT,JL KALIMALANG UNIVERSITAS BOROBUDUR,-6.2425,106.897076,KIMIA,KLORIDA,300.0,7.0
202405,PERIODE 2,TRB 2,TARUM BARAT,JL KALIMALANG UNIVERSITAS BOROBUDUR,-6.2425,106.897076,KIMIA,AMONIAK,0.2,0.09
202405,PERIODE 2,TRB 2,TARUM BARAT,JL KALIMALANG UNIVERSITAS BOROBUDUR,-6.2425,106.897076,KIMIA,TOTAL N,15.0,7.3075
202405,PERIODE 2,TRB 2,TARUM BARAT,JL KALIMALANG UNIVERSITAS BOROBUDUR,-6.2425,106.897076,KIMIA,NI,0.05,0.0095
202405,PERIODE 2,TRB 2,TARUM BARAT,JL KALIMALANG UNIVERSITAS BOROBUDUR,-6.2425,106.897076,KIMIA,SIANIDA,0.02,0.016
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,FISIKA,TDS,1000.0,211.0
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,FISIKA,TSS,50.0,37.0
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,PH,6.9,7.35
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,BOD,3.0,16.0
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,COD,25.0,52.0
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,DO,4.0,4.25
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,NITRAT,10.0,1.0
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,NITRIT,0.06,0.0395
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,TOTAL P,0.2,0.1005
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,F,1.5,0.05
202405,PERIODE 2,TRB 3,TARUM BARAT,JL KALIMALANG JEMBATAN SERONG,-6.239885363,106.8806538,KIMIA,H2S,0.002,0.003
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,FISIKA,TSS,50.0,76.0
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,PH,6.9,7.305
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,BOD,3.0,10.97
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,COD,25.0,59.0
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,DO,4.0,2.95
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,NITRAT,10.0,2.1
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,NITRIT,0.06,0.11
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,TOTAL P,0.2,0.2
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,F,1.5,0.22
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,H2S,0.002,0.001
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.0
202408,PERIODE 3,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,FENOL,0.005,0.0009
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,CD,0.01,0.004
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,ZN,0.05,0.01
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,CU,0.02,0.01
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,PB,0.03,0.009
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,CR6,0.05,0.018
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202405,PERIODE 2,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477048,106.8211559,KIMIA,NITRIT,0.06,0.0114
202405,PERIODE 2,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477048,106.8211559,KIMIA,TOTAL P,0.2,1.1571
202405,PERIODE 2,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477048,106.8211559,KIMIA,F,1.5,0.007
202405,PERIODE 2,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477048,106.8211559,KIMIA,H2S,0.002,0.004
202405,PERIODE 2,MPG 6,MAMPANG,JL TENDEAN KALI MAMPANG,-6.240477048,106.8211559,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.025
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,SPK 2,SEPAK,JL MERUYA ILIR KEBON JERUK,-6.196917,106.746111,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,F,1.5,0.14
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,H2S,0.002,0.075
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,KLORIN BEBAS,0.03,0.03
202405,PERIODE 2,SPK 2,SEPAK,JL MERUYA ILIR KEBON JERUK,-6.196917,106.746111,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,ZN,0.05,0.01
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,CU,0.02,0.015
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,PB,0.03,0.002
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,MBAS,0.2,0.11
202405,PERIODE 2,KLB 3,KALIBARU BARAT,KALIBATA SELATAN OUTLET SITU BABAKAN 2,-6.302912,106.836896,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,BIOLOGI,TOTAL COLIFORM,5000.0,480000.0
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,BIOLOGI,FECAL COLIFORM,1000.0,300000.0
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,FISIKA,WARNA,50.0,13.0
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,SULFAT,300.0,49.0
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,KLORIDA,300.0,44.0
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,AMONIAK,0.2,1.8
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,TOTAL N,15.0,7.1339
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,NI,0.05,0.02
202405,PERIODE 2,SKR 4,SEKERTARIS,JL RAYA PESING KALI ANGKE,-6.161889,106.766556,KIMIA,SIANIDA,0.02,0.02
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,FISIKA,TDS,1000.0,220.0
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,FISIKA,TSS,50.0,12.0
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,PH,6.9,7.325
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,BOD,3.0,23.0
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,COD,25.0,78.0
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,DO,4.0,1.55
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,NITRAT,10.0,0.004
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,NITRIT,0.06,0.0161
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,TOTAL P,0.2,0.9429
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,F,1.5,0.01
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,H2S,0.002,0.003
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,CU,0.02,0.009
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,PB,0.03,0.009
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,CR6,0.05,0.008
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,MBAS,0.2,0.04
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,FENOL,0.005,0.001
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,BIOLOGI,TOTAL COLIFORM,5000.0,161000.0
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,BIOLOGI,FECAL COLIFORM,1000.0,90000.0
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,FISIKA,WARNA,50.0,20.0
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,SULFAT,300.0,4.02
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,KLORIDA,300.0,11.23
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,AMONIAK,0.2,0.15
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,TOTAL N,15.0,2.3
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,NI,0.05,0.02
202408,PERIODE 3,CLW1 1,CILIWUNG,JL KELAPA DUA SRENGSENG SAWAH,-6.343319,106.8382324,KIMIA,SIANIDA,0.02,0.007
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,FISIKA,TDS,1000.0,102.4
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,FISIKA,TSS,50.0,17.0
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,PH,6.9,7.045
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,BOD,3.0,2.8
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,COD,25.0,16.25
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,DO,4.0,4.25
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,NITRAT,10.0,2.4
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,NITRIT,0.06,0.16
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,TOTAL P,0.2,0.06
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,F,1.5,0.11
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,H2S,0.002,0.002
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.0
202405,PERIODE 2,ANK 3,ANGKE,JL TUBAGUS ANGKE,-6.157758,106.767695,KIMIA,FENOL,0.005,0.0009
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,CD,0.01,0.004
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,ZN,0.05,0.009
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,CU,0.02,0.009
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,PB,0.03,0.009
202408,PERIODE 3,CLW1 2,CILIWUNG,KOMP KOPASSUS CIJANTUNG,-6.321946,106.840791,KIMIA,CR6,0.05,0.009
202408,PERIODE 3,CPN 5,CIPINANG,JL KERJA BAKTI IV,-6.276874,106.877418,KIMIA,FENOL,0.005,0.014
202408,PERIODE 3,CPN 5,CIPINANG,JL KERJA BAKTI IV,-6.276874,106.877418,BIOLOGI,TOTAL COLIFORM,5000.0,1600000.0
202408,PERIODE 3,CPN 5,CIPINANG,JL KERJA BAKTI IV,-6.276874,106.877418,BIOLOGI,FECAL COLIFORM,1000.0,1600000.0
202408,PERIODE 3,CPN 5,CIPINANG,JL KERJA BAKTI IV,-6.276874,106.877418,FISIKA,WARNA,50.0,29.0
202408,PERIODE 3,CPN 5,CIPINANG,JL KERJA BAKTI IV,-6.276874,106.877418,KIMIA,SULFAT,300.0,10.8
202408,PERIODE 3,CPN 5,CIPINANG,JL KERJA BAKTI IV,-6.276874,106.877418,KIMIA,KLORIDA,300.0,61.52
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,FISIKA,TDS,1000.0,115.1
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,FISIKA,TSS,50.0,223.0
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,PH,6.9,6.86
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,BOD,3.0,26.86
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,COD,25.0,136.0
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,DO,4.0,2.8
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,NITRAT,10.0,1.7
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,NITRIT,0.06,0.13
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,TOTAL P,0.2,0.12
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,F,1.5,0.11
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,H2S,0.002,0.003
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.0
202408,PERIODE 3,KLT 6,KALIBARU TIMUR,JL BUNGA MATRAMAN JATINEGARA,-6.211243889,106.8619619,KIMIA,FENOL,0.005,0.0009
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,CD,0.01,0.004
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,ZN,0.05,0.009
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,CU,0.02,0.009
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,PB,0.03,0.009
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,CR6,0.05,0.028
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,MBAS,0.2,0.09
202408,PERIODE 3,KLB 1,KALIBARU BARAT,JL M KAHFI 1 DEPAN DINAS WISATA SITU BABAKAN,-6.337422,106.826585,KIMIA,FENOL,0.005,0.0009
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,BIOLOGI,TOTAL COLIFORM,5000.0,160000.0
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,BIOLOGI,FECAL COLIFORM,1000.0,160000.0
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,FISIKA,WARNA,50.0,24.0
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,SULFAT,300.0,7.73
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,KLORIDA,300.0,14.1
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,AMONIAK,0.2,1.08
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,TOTAL N,15.0,8.54
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,NI,0.05,0.02
202408,PERIODE 3,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,SIANIDA,0.02,0.01
202408,PERIODE 3,CLW2 2,CILIWUNG,JL KH MAS MANSYUR KARET TENGSIN,-6.200984,106.815148,FISIKA,TDS,1000.0,94.6
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,FISIKA,TDS,1000.0,303.9
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,FISIKA,TSS,50.0,52.0
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,PH,6.9,7.415
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,BOD,3.0,44.67
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,COD,25.0,202.0
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,DO,4.0,0.285
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,NITRAT,10.0,1.2
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,NITRIT,0.06,0.03
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,TOTAL P,0.2,0.46
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,F,1.5,0.18
202408,PERIODE 3,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,H2S,0.002,0.129
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,MBAS,0.2,0.11
202405,PERIODE 2,STR 8,SUNTER,BOGASARI KOJA,-6.118972,106.89625,KIMIA,CD,0.01,0.0009
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,BIOLOGI,TOTAL COLIFORM,5000.0,1600000.0
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,BIOLOGI,FECAL COLIFORM,1000.0,1600000.0
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,FISIKA,WARNA,50.0,15.0
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,SULFAT,300.0,4.99
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,KLORIDA,300.0,12.06
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,AMONIAK,0.2,1.6
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,TOTAL N,15.0,5.45
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,NI,0.05,0.02
202408,PERIODE 3,CLW3 2,CILIWUNG,JL KWITANG DALAM GUNUNG AGUNG,-6.182375758,106.8368472,KIMIA,SIANIDA,0.02,0.009
202408,PERIODE 3,CLW3 3,CILIWUNG,JL INSPEKSI BANJIR ISTIQLAL,-6.171222,106.829944,FISIKA,TDS,1000.0,199.5
202408,PERIODE 3,CLW3 3,CILIWUNG,JL INSPEKSI BANJIR ISTIQLAL,-6.171222,106.829944,FISIKA,TSS,50.0,7.0
202408,PERIODE 3,CLW3 3,CILIWUNG,JL INSPEKSI BANJIR ISTIQLAL,-6.171222,106.829944,KIMIA,PH,6.9,7.43
202408,PERIODE 3,CLW3 3,CILIWUNG,JL INSPEKSI BANJIR ISTIQLAL,-6.171222,106.829944,KIMIA,BOD,3.0,2.74
202408,PERIODE 3,CLW3 3,CILIWUNG,JL INSPEKSI BANJIR ISTIQLAL,-6.171222,106.829944,KIMIA,COD,25.0,19.1
202408,PERIODE 3,CLW3 3,CILIWUNG,JL INSPEKSI BANJIR ISTIQLAL,-6.171222,106.829944,KIMIA,DO,4.0,4.25
202408,PERIODE 3,CLW3 3,CILIWUNG,JL INSPEKSI BANJIR ISTIQLAL,-6.171222,106.829944,KIMIA,NITRAT,10.0,1.1
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,BOD,3.0,14.36
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,COD,25.0,68.0
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,DO,4.0,0.845
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,NITRAT,10.0,0.53
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,NITRIT,0.06,0.02
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,TOTAL P,0.2,1.26
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,F,1.5,0.36
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,H2S,0.002,0.015
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.025
202408,PERIODE 3,CLW2 3,CILIWUNG,GUDANG PLN,-6.19819,106.80996,KIMIA,FENOL,0.005,0.0009
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,CD,0.01,0.004
202408,PERIODE 3,CLW4 4,CILIWUNG,OUTLET POMPA DANAU PLUIT,-6.109725,106.797183,KIMIA,ZN,0.05,0.009
